collection_time,amps,volts,watts
1682320924.877799,0.743,5.34,3.967
1682320925.291794,0.6871,5.34,3.669
1682320925.716591,0.6871,5.34,3.669
1682320926.091219,0.6871,5.339,3.668
1682320926.501573,0.6871,5.339,3.668
1682320926.917765,0.7979,5.339,4.259
1682320927.314027,0.7979,5.339,4.259
1682320927.698859,0.7979,5.337,4.258
1682320928.12154,0.7979,5.337,4.258
1682320928.484043,0.5608,5.337,2.992
1682320928.774973,0.5608,5.337,2.992
1682320929.144957,0.5608,5.338,2.993
1682320929.442665,0.5608,5.338,2.993
1682320929.808075,0.7799,5.338,4.163
1682320930.270476,0.7799,5.338,4.163
1682320930.619067,0.7799,5.337,4.162
1682320931.064274,0.7799,5.337,4.162
1682320931.430272,0.5396,5.337,2.879
1682320931.733919,0.5396,5.337,2.879
1682320932.044018,0.5396,5.339,2.88
1682320932.385233,0.5396,5.339,2.88
1682320932.714007,0.5208,5.339,2.78
1682320933.016409,0.5208,5.339,2.78
1682320933.377806,0.5208,5.334,2.777
1682320933.673972,0.5208,5.334,2.777
1682320934.021835,0.5363,5.334,2.86
1682320934.330603,0.5363,5.334,2.86
1682320934.692821,0.5363,5.343,2.865
1682320935.119598,0.5363,5.343,2.865
1682320935.475522,0.7381,5.343,3.943
1682320935.765233,0.7381,5.343,3.943
1682320936.142834,0.7381,5.338,3.939
1682320936.627394,0.7381,5.338,3.939
1682320936.924211,0.5661,5.338,3.021
1682320937.280136,0.5661,5.338,3.021
1682320937.588424,0.5661,5.338,3.021
1682320937.88041,0.5661,5.338,3.021
1682320938.250299,0.7593,5.338,4.053
1682320938.535096,0.7593,5.338,4.053
1682320938.907835,0.7593,5.341,4.055
1682320939.206521,0.7593,5.341,4.055
1682320939.562983,0.4998,5.341,2.669
1682320939.990309,0.4998,5.341,2.669
1682320940.349248,0.4998,5.334,2.665
1682320940.674342,0.4998,5.334,2.665
1682320941.007734,0.4852,5.334,2.588
1682320941.301517,0.4852,5.334,2.588
1682320941.663042,0.4852,5.341,2.591
1682320941.947635,0.4852,5.341,2.591
1682320942.330241,0.5623,5.341,3.003
1682320942.797758,0.5623,5.341,3.003
1682320943.095294,0.5623,5.339,3.002
1682320943.46158,0.5623,5.339,3.002
1682320943.767808,0.6944,5.339,3.707
1682320944.076503,0.6944,5.339,3.707
1682320944.437665,0.6944,5.34,3.708
1682320944.731386,0.6944,5.34,3.708
1682320945.096519,0.6857,5.34,3.661
1682320945.52516,0.6857,5.34,3.661
1682320945.879257,0.6857,5.34,3.661
1682320946.181454,0.6857,5.34,3.661
1682320946.575262,0.5519,5.34,2.947
1682320947.01287,0.5519,5.34,2.947
1682320947.323948,0.5519,5.337,2.945
1682320947.67646,0.5519,5.337,2.945
1682320947.984296,0.5474,5.337,2.921
1682320948.335153,0.5474,5.337,2.921
1682320948.632706,0.5474,5.338,2.922
1682320948.943881,0.5474,5.338,2.922
1682320949.30272,0.5388,5.338,2.876
1682320949.601181,0.5388,5.338,2.876
1682320949.953934,0.5388,5.343,2.878
1682320950.291447,0.5388,5.343,2.878
1682320950.615929,0.5508,5.343,2.942
1682320950.895435,0.5508,5.343,2.942
1682320951.271395,0.5508,5.339,2.94
1682320951.580624,0.5508,5.339,2.94
1682320951.885438,0.5696,5.339,3.041
1682320952.235059,0.5696,5.339,3.041
1682320952.592671,0.5696,5.337,3.039
1682320953.018609,0.5696,5.337,3.039
1682320953.372901,0.5957,5.337,3.179
1682320953.686195,0.5957,5.337,3.179
1682320954.038836,0.5957,5.344,3.183
1682320954.517645,0.5957,5.344,3.183
1682320954.851697,0.5374,5.344,2.871
1682320955.121339,0.5374,5.344,2.871
1682320955.538952,0.5374,5.325,2.861
1682320955.943788,0.5374,5.325,2.861
1682320956.280042,0.5329,5.325,2.837
1682320956.620086,0.5329,5.325,2.837
1682320956.987649,0.5329,5.339,2.845
1682320957.415541,0.5329,5.339,2.845
1682320957.793895,0.5235,5.339,2.794
1682320958.248289,0.5235,5.339,2.794
1682320958.600185,0.5235,5.337,2.793
1682320959.023891,0.5235,5.337,2.793
1682320959.381745,0.6192,5.337,3.304
1682320959.714058,0.6192,5.337,3.304
1682320960.011311,0.6192,5.344,3.309
1682320960.342532,0.6192,5.344,3.309
1682320960.710139,0.6589,5.344,3.521
1682320961.177616,0.6589,5.344,3.521
1682320961.490038,0.6589,5.339,3.517
1682320961.790126,0.6589,5.339,3.517
1682320962.148819,0.579,5.339,3.091
1682320962.477806,0.579,5.339,3.091
1682320962.806144,0.579,5.34,3.091
1682320963.10629,0.579,5.34,3.091
1682320963.47128,0.5653,5.34,3.018
1682320963.917626,0.5653,5.34,3.018
1682320964.267634,0.5653,5.338,3.017
1682320964.584935,0.5653,5.338,3.017
1682320964.9139,0.5555,5.338,2.965
1682320965.218946,0.5555,5.338,2.965
1682320965.594221,0.5555,5.34,2.966
1682320966.046333,0.5555,5.34,2.966
1682320966.370089,0.7032,5.34,3.755
1682320966.711344,0.7032,5.34,3.755
1682320967.025848,0.7032,5.338,3.753
1682320967.318857,0.7032,5.338,3.753
1682320967.677506,0.5523,5.338,2.948
1682320967.973645,0.5523,5.338,2.948
1682320968.333673,0.5523,5.341,2.949
1682320968.642762,0.5523,5.341,2.949
1682320968.990078,0.5598,5.341,2.989
1682320969.426163,0.5598,5.341,2.989
1682320969.838802,0.5598,5.337,2.987
1682320970.265334,0.5598,5.337,2.987
1682320970.61741,0.5317,5.337,2.837
1682320971.050061,0.5317,5.337,2.837
1682320971.407686,0.5317,5.338,2.838
1682320971.700043,0.5317,5.338,2.838
1682320972.040299,0.6969,5.338,3.72
1682320972.366305,0.6969,5.338,3.72
1682320972.73004,0.6969,5.342,3.722
1682320973.161469,0.6969,5.342,3.722
1682320973.512801,0.7,5.342,3.739
1682320973.816472,0.7,5.342,3.739
1682320974.174786,0.7,5.341,3.738
1682320974.476513,0.7,5.341,3.738
1682320974.83993,0.7783,5.341,4.156
1682320975.133582,0.7783,5.341,4.156
1682320975.491556,0.7783,5.341,4.156
1682320975.772647,0.7783,5.341,4.156
1682320976.159946,0.6224,5.341,3.324
1682320976.581207,0.6224,5.341,3.324
1682320977.000028,0.6224,5.343,3.325
1682320977.453693,0.6224,5.343,3.325
1682320977.911174,0.6388,5.343,3.413
1682320978.266654,0.6388,5.34,3.411
1682320978.569305,0.6388,5.34,3.411
1682320978.925132,0.7087,5.34,3.784
1682320979.228679,0.7087,5.34,3.784
1682320979.531165,0.7087,5.339,3.783
1682320979.890359,0.7087,5.339,3.783
1682320980.18531,0.5861,5.339,3.129
1682320980.520317,0.5861,5.339,3.129
1682320980.851233,0.5861,5.34,3.129
1682320981.146954,0.5861,5.34,3.129
1682320981.513673,0.5284,5.34,2.821
1682320981.812378,0.5284,5.34,2.821
1682320982.156722,0.5284,5.337,2.82
1682320982.471163,0.5284,5.337,2.82
1682320982.827266,0.5502,5.337,2.936
1682320983.283756,0.5502,5.337,2.936
1682320983.609929,0.5502,5.343,2.939
1682320983.917441,0.5502,5.343,2.939
1682320984.272453,0.7856,5.343,4.197
1682320984.570217,0.7856,5.343,4.197
1682320984.934113,0.7856,5.34,4.195
1682320985.221128,0.7856,5.34,4.195
1682320985.59609,0.7777,5.34,4.152
1682320985.895799,0.7777,5.34,4.152
1682320986.231164,0.7777,5.341,4.153
1682320986.510828,0.7777,5.341,4.153
1682320986.861422,0.6041,5.341,3.226
1682320987.194818,0.6041,5.341,3.226
1682320987.567439,0.6041,5.341,3.226
1682320988.014934,0.6041,5.341,3.226
1682320988.321114,0.5492,5.341,2.933
1682320988.645373,0.5492,5.341,2.933
1682320989.032101,0.5492,5.338,2.931
1682320989.461176,0.5492,5.338,2.931
1682320989.809865,0.7765,5.338,4.144
1682320990.088582,0.7765,5.338,4.144
1682320990.479885,0.7765,5.339,4.145
1682320990.898947,0.7765,5.339,4.145
1682320991.259805,0.5537,5.339,2.956
1682320991.561056,0.5537,5.339,2.956
1682320991.893853,0.5537,5.341,2.957
1682320992.219751,0.5537,5.341,2.957
1682320992.583005,0.5572,5.341,2.976
1682320992.876038,0.5572,5.341,2.976
1682320993.235081,0.5572,5.338,2.974
1682320993.664711,0.5572,5.338,2.974
1682320994.019512,0.6067,5.338,3.238
1682320994.351165,0.6067,5.338,3.238
1682320994.659774,0.6067,5.339,3.239
1682320995.012614,0.6067,5.339,3.239
1682320995.372303,0.5641,5.339,3.011
1682320995.81969,0.5641,5.339,3.011
1682320996.14981,0.5641,5.338,3.011
1682320996.60598,0.5641,5.338,3.011
1682320996.957272,0.5674,5.338,3.028
1682320997.267775,0.5674,5.338,3.028
1682320997.627099,0.5674,5.34,3.029
1682320998.05983,0.5674,5.34,3.029
1682320998.414821,0.5749,5.34,3.069
1682320998.708781,0.5749,5.34,3.069
1682320999.067972,0.5749,5.341,3.07
1682320999.3698,0.5749,5.341,3.07
1682320999.699115,0.5431,5.341,2.9
1682321000.032258,0.5431,5.341,2.9
1682321000.388869,0.5431,5.345,2.902
1682321000.687286,0.5431,5.345,2.902
1682321001.021304,0.6916,5.345,3.696
1682321001.344818,0.6916,5.345,3.696
1682321001.653742,0.6916,5.342,3.694
1682321001.958366,0.6916,5.342,3.694
1682321002.316091,0.7748,5.342,4.138
1682321002.60852,0.7748,5.342,4.138
1682321002.950304,0.7748,5.339,4.136
1682321003.268551,0.7748,5.339,4.136
1682321003.638333,0.7595,5.339,4.054
1682321003.935154,0.7595,5.339,4.054
1682321004.290928,0.7595,5.34,4.055
1682321004.591259,0.7595,5.34,4.055
1682321004.953363,0.7658,5.34,4.089
1682321005.376463,0.7658,5.34,4.089
1682321005.738575,0.7658,5.339,4.088
1682321006.033608,0.7658,5.339,4.088
1682321006.396004,0.7758,5.339,4.141
1682321006.670982,0.7758,5.339,4.141
1682321007.056001,0.7758,5.342,4.144
1682321007.352795,0.7758,5.342,4.144
1682321007.688774,0.5541,5.342,2.96
1682321008.015063,0.5541,5.342,2.96
1682321008.319667,0.5541,5.339,2.958
1682321008.67601,0.5541,5.339,2.958
1682321008.980935,0.7148,5.339,3.816
1682321009.28138,0.7148,5.339,3.816
1682321009.667228,0.7148,5.335,3.813
1682321010.14902,0.7148,5.335,3.813
1682321010.600709,0.519,5.335,2.768
1682321010.960886,0.519,5.336,2.769
1682321011.258634,0.519,5.336,2.769
1682321011.589928,0.5474,5.336,2.92
1682321011.958351,0.5474,5.336,2.92
1682321012.396157,0.5474,5.339,2.922
1682321012.759863,0.5498,5.339,2.935
1682321013.060897,0.5498,5.339,2.935
1682321013.422004,0.5498,5.34,2.935
1682321013.705916,0.5498,5.34,2.935
1682321014.082125,0.7454,5.34,3.98
1682321014.37844,0.7454,5.34,3.98
1682321014.775256,0.7454,5.337,3.978
1682321015.21349,0.7454,5.337,3.978
1682321015.516304,0.5474,5.337,2.921
1682321015.817196,0.5474,5.337,2.921
1682321016.174666,0.5474,5.339,2.922
1682321016.475893,0.5474,5.339,2.922
1682321016.837133,0.4552,5.339,2.43
1682321017.130965,0.4552,5.339,2.43
1682321017.523467,0.4552,5.336,2.428
1682321017.978466,0.4552,5.336,2.428
1682321018.283427,0.4692,5.336,2.503
1682321018.582144,0.4692,5.336,2.503
1682321018.941128,0.4692,5.34,2.505
1682321019.238268,0.4692,5.34,2.505
1682321019.599273,0.5453,5.34,2.911
1682321019.898409,0.5453,5.34,2.911
1682321020.263398,0.5453,5.341,2.912
1682321020.708719,0.5453,5.341,2.912
1682321021.043288,0.5565,5.341,2.972
1682321021.393397,0.5565,5.341,2.972
1682321021.692116,0.5565,5.338,2.97
1682321022.029695,0.5565,5.338,2.97
1682321022.36095,0.5602,5.338,2.99
1682321022.664663,0.5602,5.338,2.99
1682321023.019595,0.5602,5.341,2.992
1682321023.317079,0.5602,5.341,2.992
1682321023.665984,0.5529,5.341,2.953
1682321024.159502,0.5529,5.341,2.953
1682321024.46222,0.5529,5.338,2.951
1682321024.789633,0.5529,5.338,2.951
1682321025.150746,0.5669,5.338,3.026
1682321025.603153,0.5669,5.338,3.026
1682321025.913272,0.5669,5.341,3.027
1682321026.263386,0.5669,5.341,3.027
1682321026.561954,0.5447,5.341,2.909
1682321026.913727,0.5447,5.341,2.909
1682321027.27214,0.5447,5.337,2.907
1682321027.693366,0.5447,5.337,2.907
1682321028.060803,0.5429,5.337,2.897
1682321028.540792,0.5429,5.337,2.897
1682321028.840281,0.5429,5.337,2.897
1682321029.188627,0.5429,5.337,2.897
1682321029.502072,0.6218,5.337,3.318
1682321029.854606,0.6218,5.337,3.318
1682321030.188381,0.6218,5.342,3.321
1682321030.640825,0.6218,5.342,3.321
1682321030.9981,0.5941,5.342,3.173
1682321031.419529,0.5941,5.342,3.173
1682321031.785477,0.5941,5.339,3.171
1682321032.074778,0.5941,5.339,3.171
1682321032.412047,0.7428,5.339,3.965
1682321032.746052,0.7428,5.339,3.965
1682321033.066926,0.7428,5.342,3.968
1682321033.373004,0.7428,5.342,3.968
1682321033.746012,0.6027,5.342,3.219
1682321034.059657,0.6027,5.342,3.219
1682321034.409533,0.6027,5.342,3.219
1682321034.723276,0.6027,5.342,3.219
1682321035.054295,0.7028,5.342,3.754
1682321035.32753,0.7028,5.342,3.754
1682321035.683708,0.7028,5.341,3.753
1682321035.978373,0.7028,5.341,3.753
1682321036.342118,0.7306,5.341,3.902
1682321036.653211,0.7306,5.341,3.902
1682321037.005725,0.7306,5.339,3.9
1682321037.302084,0.7306,5.339,3.9
1682321037.663446,0.7456,5.339,3.98
1682321038.11723,0.7456,5.339,3.98
1682321038.474435,0.7456,5.339,3.98
1682321038.916947,0.7456,5.339,3.98
1682321039.280758,0.6379,5.339,3.405
1682321039.7361,0.6379,5.339,3.405
1682321040.061141,0.6379,5.336,3.403
1682321040.363296,0.6379,5.336,3.403
1682321040.720675,0.6335,5.336,3.38
1682321041.026014,0.6335,5.336,3.38
1682321041.384235,0.6335,5.341,3.383
1682321041.680923,0.6335,5.341,3.383
1682321042.043786,0.7854,5.341,4.194
1682321042.523114,0.7854,5.341,4.194
1682321042.825892,0.7854,5.338,4.192
1682321043.153343,0.7854,5.338,4.192
1682321043.471975,0.7363,5.338,3.93
1682321043.84071,0.7363,5.338,3.93
1682321044.140815,0.7363,5.34,3.931
1682321044.434398,0.7363,5.34,3.931
1682321044.803274,0.6694,5.34,3.574
1682321045.133264,0.6694,5.34,3.574
1682321045.456727,0.6694,5.341,3.575
1682321045.941896,0.6694,5.341,3.575
1682321046.289475,0.795,5.341,4.246
1682321046.737183,0.795,5.341,4.246
1682321047.093003,0.795,5.339,4.244
1682321047.39481,0.795,5.339,4.244
1682321047.698375,0.7815,5.339,4.172
1682321048.048552,0.7815,5.339,4.172
1682321048.388081,0.7815,5.342,4.174
1682321048.688119,0.7815,5.342,4.174
1682321049.019471,0.7461,5.342,3.985
1682321049.314375,0.7461,5.342,3.985
1682321049.673145,0.7461,5.341,3.984
1682321050.005939,0.7461,5.341,3.984
1682321050.328611,0.6769,5.341,3.615
1682321050.636199,0.6769,5.341,3.615
1682321050.976144,0.6769,5.341,3.615
1682321051.286008,0.6769,5.341,3.615
1682321051.628134,0.7297,5.341,3.897
1682321051.952798,0.7297,5.341,3.897
1682321052.256921,0.7297,5.34,3.896
1682321052.625704,0.7297,5.34,3.896
1682321052.908186,0.7097,5.34,3.789
1682321053.268263,0.7097,5.34,3.789
1682321053.57698,0.7097,5.34,3.789
1682321053.869626,0.7097,5.34,3.789
1682321054.211987,0.7946,5.34,4.243
1682321054.517995,0.7946,5.34,4.243
1682321054.898317,0.7946,5.339,4.242
1682321055.198053,0.7946,5.339,4.242
1682321055.546897,0.6492,5.339,3.466
1682321055.856937,0.6492,5.339,3.466
1682321056.219376,0.6492,5.338,3.465
1682321056.639246,0.6492,5.338,3.465
1682321056.984006,0.7762,5.338,4.143
1682321057.326997,0.7762,5.338,4.143
1682321057.640811,0.7762,5.34,4.144
1682321057.950711,0.7762,5.34,4.144
1682321058.276213,0.7763,5.34,4.145
1682321058.605806,0.7763,5.34,4.145
1682321058.980958,0.7763,5.34,4.145
1682321059.429388,0.7763,5.34,4.145
1682321059.755539,0.7108,5.34,3.795
1682321060.053451,0.7108,5.34,3.795
1682321060.420722,0.7108,5.34,3.795
1682321060.745765,0.7108,5.34,3.795
1682321061.064779,0.6761,5.34,3.61
1682321061.433262,0.6761,5.34,3.61
1682321061.886962,0.6761,5.342,3.611
1682321062.210479,0.6955,5.342,3.715
1682321062.504377,0.6955,5.342,3.715
1682321062.877804,0.6955,5.338,3.712
1682321063.175974,0.6955,5.338,3.712
1682321063.536849,0.7561,5.338,4.036
1682321063.835816,0.7561,5.338,4.036
1682321064.189857,0.7561,5.344,4.04
1682321064.49432,0.7561,5.344,4.04
1682321064.800692,0.7165,5.344,3.828
1682321065.128681,0.7165,5.344,3.828
1682321065.465595,0.7165,5.341,3.826
1682321065.761884,0.7165,5.341,3.826
1682321066.122376,0.7202,5.341,3.846
1682321066.472989,0.7202,5.341,3.846
1682321066.769382,0.7202,5.34,3.845
1682321067.080615,0.7202,5.34,3.845
1682321067.441519,0.7365,5.34,3.932
1682321067.729925,0.7365,5.34,3.932
1682321068.095572,0.7365,5.341,3.933
1682321068.402122,0.7365,5.341,3.933
1682321068.73234,0.6993,5.341,3.734
1682321069.177071,0.6993,5.341,3.734
1682321069.545599,0.6993,5.34,3.734
1682321069.838026,0.6993,5.34,3.734
1682321070.236837,0.7187,5.34,3.837
1682321070.684276,0.7187,5.34,3.837
1682321071.013978,0.7187,5.341,3.838
1682321071.464247,0.7187,5.341,3.838
1682321071.794222,0.7681,5.341,4.102
1682321072.101733,0.7681,5.341,4.102
1682321072.485561,0.7681,5.341,4.102
1682321072.787904,0.7681,5.341,4.102
1682321073.139363,0.7946,5.341,4.243
1682321073.435574,0.7946,5.341,4.243
1682321073.746017,0.7946,5.342,4.244
1682321074.098623,0.7946,5.342,4.244
1682321074.406584,0.6194,5.342,3.308
1682321074.733645,0.6194,5.342,3.308
1682321075.09526,0.6194,5.329,3.3
1682321075.599857,0.6194,5.329,3.3
1682321076.028289,0.6133,5.329,3.268
1682321076.41429,0.6133,5.337,3.273
1682321076.864237,0.6133,5.337,3.273
1682321077.195527,0.5398,5.337,2.88
1682321077.523135,0.5398,5.337,2.88
1682321077.826903,0.5398,5.339,2.881
1682321078.179417,0.5398,5.339,2.881
1682321078.518714,0.7393,5.339,3.947
1682321078.96429,0.7393,5.339,3.947
1682321079.315439,0.7393,5.344,3.95
1682321079.794418,0.7393,5.344,3.95
1682321080.160488,0.7063,5.344,3.774
1682321080.598084,0.7063,5.344,3.774
1682321080.934235,0.7063,5.342,3.773
1682321081.386778,0.7063,5.342,3.773
1682321081.744245,0.7006,5.342,3.742
1682321082.045649,0.7006,5.342,3.742
1682321082.402849,0.7006,5.341,3.741
1682321082.708549,0.7006,5.341,3.741
1682321083.054238,0.6073,5.341,3.243
1682321083.516747,0.6073,5.341,3.243
1682321083.849215,0.6073,5.34,3.242
1682321084.173908,0.6073,5.34,3.242
1682321084.502894,0.6802,5.34,3.632
1682321084.859124,0.6802,5.34,3.632
1682321085.162422,0.6802,5.34,3.632
1682321085.605581,0.6802,5.34,3.632
1682321085.963422,0.8003,5.34,4.273
1682321086.29164,0.8003,5.34,4.273
1682321086.610984,0.8003,5.341,4.274
1682321086.920398,0.8003,5.341,4.274
1682321087.297799,0.7293,5.341,3.895
1682321087.728068,0.7293,5.341,3.895
1682321088.08799,0.7293,5.34,3.894
1682321088.374117,0.7293,5.34,3.894
1682321088.74401,0.6912,5.34,3.691
1682321089.222829,0.6912,5.34,3.691
1682321089.586949,0.6912,5.34,3.691
1682321090.050706,0.6912,5.34,3.691
1682321090.373838,0.6675,5.34,3.564
1682321090.855157,0.6675,5.34,3.564
1682321091.157019,0.6675,5.34,3.564
1682321091.458422,0.6675,5.34,3.564
1682321091.817786,0.7161,5.34,3.823
1682321092.119348,0.7161,5.34,3.823
1682321092.471683,0.7161,5.34,3.823
1682321092.770072,0.7161,5.34,3.823
1682321093.102984,0.7118,5.34,3.801
1682321093.409716,0.7118,5.34,3.801
1682321093.750499,0.7118,5.341,3.801
1682321094.104504,0.7118,5.341,3.801
1682321094.41171,0.7161,5.341,3.824
1682321094.735488,0.7161,5.341,3.824
1682321095.076708,0.7161,5.34,3.823
1682321095.404371,0.7161,5.34,3.823
1682321095.732937,0.6732,5.34,3.594
1682321096.039256,0.6732,5.34,3.594
1682321096.382988,0.6732,5.341,3.595
1682321096.696973,0.6732,5.341,3.595
1682321097.054113,0.7269,5.341,3.882
1682321097.476855,0.7269,5.341,3.882
1682321097.825472,0.7269,5.341,3.882
1682321098.13043,0.7269,5.341,3.882
1682321098.495826,0.6997,5.341,3.737
1682321098.791927,0.6997,5.341,3.737
1682321099.152809,0.6997,5.34,3.736
1682321099.449097,0.6997,5.34,3.736
1682321099.811832,0.7142,5.34,3.813
1682321100.11385,0.7142,5.34,3.813
1682321100.457664,0.7142,5.341,3.814
1682321100.737388,0.7142,5.341,3.814
1682321101.075611,0.7726,5.341,4.126
1682321101.425427,0.7726,5.341,4.126
1682321101.732968,0.7726,5.341,4.126
1682321102.039346,0.7726,5.341,4.126
1682321102.395284,0.7046,5.341,3.763
1682321102.707825,0.7046,5.341,3.763
1682321103.046539,0.7046,5.34,3.762
1682321103.359239,0.7046,5.34,3.762
1682321103.719122,0.762,5.34,4.069
1682321104.171504,0.762,5.34,4.069
1682321104.493095,0.762,5.342,4.07
1682321104.801602,0.762,5.342,4.07
1682321105.165291,0.7165,5.342,3.827
1682321105.459266,0.7165,5.342,3.827
1682321105.820377,0.7165,5.34,3.826
1682321106.1166,0.7165,5.34,3.826
1682321106.475615,0.7024,5.34,3.75
1682321106.958086,0.7024,5.34,3.75
1682321107.262528,0.7024,5.341,3.751
1682321107.617974,0.7024,5.341,3.751
1682321107.92538,0.7577,5.341,4.046
1682321108.221827,0.7577,5.341,4.046
1682321108.57498,0.7577,5.342,4.047
1682321108.889361,0.7577,5.342,4.047
1682321109.248848,0.7189,5.342,3.84
1682321109.544009,0.7189,5.342,3.84
1682321109.857991,0.7189,5.341,3.839
1682321110.201656,0.7189,5.341,3.839
